Condition,Item,ItemNum,List,Order,RT,Response,Run,SubjID,TrialNumber,TrialOnset,Unnamed: 11,Unnamed: 12
WPROD,arm_07s-deer_06s-bubble_01b.jpg,57,1,11,0,ARM KANGAROO BUBBLES,2,FED_20200205c_3T2,45,260,,
WPROD,column_12s-doll_10s.jpg,51,1,11,0,COLUMN DOLLS,2,FED_20200205c_3T2,46,267,,
SCOMP,A WOMAN IS DIVING TO CATCH A FRISBEE,98,1,11,0,0,2,FED_20200205c_3T2,47,276,,
SCOMP,A MAN IS WASHING WINDOWS,96,1,11,0,0,2,FED_20200205c_3T2,48,279,,
SCOMP,A MAN IS PLAYING GUITAR,113,1,11,0,0,2,FED_20200205c_3T2,49,282,,
SCOMP,A WOMAN IS TAKING A PICTURE,105,1,11,0,0,2,FED_20200205c_3T2,50,285,,
FIX,+,0,1,11,0,0,2,FED_20200205c_3T2,51,288,,
FIX,+,0,2,2,0,0,2,FED_20200213b_3T2,1,0,,
EVSEM,6094931376.jpg,100,2,2,0,2,2,FED_20200213b_3T2,2,14,,
EVSEM,36979.jpg,66,2,2,0,1,2,FED_20200213b_3T2,3,17,,
EVSEM,4786057236.jpg,78,2,2,0,2,2,FED_20200213b_3T2,4,20,,
EVSEM,12142386.jpg,91,2,2,0,2,2,FED_20200213b_3T2,5,23,,
WPROD,hairdryer_09s-ladder_01b-baby_05s.jpg,112,2,2,0,n.lefrukrtadfddnllys,2,FED_20200213b_3T2,6,28,,
WPROD,boot_13s-tree_12s.jpg,86,2,2,0,tyrr,2,FED_20200213b_3T2,7,35,,
WPROD,lipstick_03s-flute_11s-castle-2462133_960_720-ball_05s.jpg,93,2,2,0,.k;stlc.fg/ktyr ns//;;,2,FED_20200213b_3T2,8,42,,
WPROD,harp_05s-strawberry_04n-sand_03s.jpg,127,2,2,0,dtasweryy naty,2,FED_20200213b_3T2,9,49,,
SCOMP,A BOY IS BRUSHING HIS TEETH,7,2,2,0,0,2,FED_20200213b_3T2,10,58,,
SCOMP,A LITTLE GIRL IS WALKING ON A TREADMILL,35,2,2,0,0,2,FED_20200213b_3T2,11,61,,
SCOMP,A MAN IS SURFING,52,2,2,0,0,2,FED_20200213b_3T2,12,64,,
SCOMP,A TODDLER IS HOLDING A TOOTHBRUSH,6,2,2,0,0,2,FED_20200213b_3T2,13,67,,
WCOMP,LAWNMOWER     CUCUMBERS,29,2,2,0,0,2,FED_20200213b_3T2,14,72,,
WCOMP,CRAYON     HURDLE     GROCERY BAG,30,2,2,0,0,2,FED_20200213b_3T2,15,75,,
WCOMP,BOWL     PIPE     FLUTE,20,2,2,0,0,2,FED_20200213b_3T2,16,78,,
WCOMP,NOODLE     TOOTHBRUSH     BOOK     LAWN,58,2,2,0,0,2,FED_20200213b_3T2,17,81,,
NPROD,FRISP    SHRICK    PHLUICE    THWIN,33,2,2,0,unintelligible,2,FED_20200213b_3T2,18,86,,
NPROD,GWEAGUE    DRUS    FLIMN    SHRUV,56,2,2,0,unintelligible,2,FED_20200213b_3T2,19,93,,
NPROD,PHROAL    GLETT    BLEZ    SWEACH,15,2,2,0,unintelligible,2,FED_20200213b_3T2,20,100,,
NPROD,PLOGUE    SCROOT    KNARP    SWEUTH,52,2,2,0,unintelligible,2,FED_20200213b_3T2,21,107,,
SPROD,6160193920.jpg,90,2,2,0,unintelligible,2,FED_20200213b_3T2,22,116,,
SPROD,8088804992.jpg,115,2,2,0,unintelligible,2,FED_20200213b_3T2,23,123,,
SPROD,5326507136.jpg,95,2,2,0,unintelligible,2,FED_20200213b_3T2,24,130,,
SPROD,4400746838.jpg,71,2,2,0,unintelligible,2,FED_20200213b_3T2,25,137,,
FIX,+,0,2,2,0,0,2,FED_20200213b_3T2,26,144,,
SPROD,4633221176.jpg,110,2,2,0,unintelligible,2,FED_20200213b_3T2,27,158,,
SPROD,281706216.jpg,67,2,2,0,unintelligible,2,FED_20200213b_3T2,28,165,,
SPROD,6094931376.jpg,100,2,2,0,unintelligible,2,FED_20200213b_3T2,29,172,,
SPROD,5565536413.jpg,126,2,2,0,unintelligible,2,FED_20200213b_3T2,30,179,,
NPROD,VILGE    SNALP    SNYLE    SHRAFF,54,2,2,0,unintelligible,2,FED_20200213b_3T2,31,188,,
NPROD,SPROTH    SCRIF    FLURP    BLAIT,17,2,2,0,unintelligible,2,FED_20200213b_3T2,32,195,,
NPROD,PLIG    SWEF    BLEANT    DWOSS,21,2,2,0,unintelligible,2,FED_20200213b_3T2,33,202,,
NPROD,SWOILE    PRESH    DWESH    SKABE,35,2,2,0,unintelligible,2,FED_20200213b_3T2,34,209,,
WCOMP,SHIRT     PUPPY     MURAL     LEAVES,8,2,2,0,0,2,FED_20200213b_3T2,35,218,,
WCOMP,FENCE     SEWING MACHINE     SUITCASE,12,2,2,0,0,2,FED_20200213b_3T2,36,221,,
WCOMP,BOOT     PILLOW     TELESCOPE,36,2,2,0,0,2,FED_20200213b_3T2,37,224,,
WCOMP,CHALK     STAIRS     FISH,40,2,2,0,0,2,FED_20200213b_3T2,38,227,,
SCOMP,A MAN IS JUMPING OVER A HURDLE,9,2,2,0,0,2,FED_20200213b_3T2,39,232,,
SCOMP,A WOMAN IS RIDING A HORSE,57,2,2,0,0,2,FED_20200213b_3T2,40,235,,
SCOMP,A WOMAN IS CUTTING A MAN'S HAIR,33,2,2,0,0,2,FED_20200213b_3T2,41,238,,
SCOMP,A YOUNG GIRL IS CLIMBING A FENCE,43,2,2,0,0,2,FED_20200213b_3T2,42,241,,
WPROD,newspapers-1412940_960_720-window_01b.jpg,115,2,2,0,mred’s’rt  elm ff;e,2,FED_20200213b_3T2,43,246,,
WPROD,microscope_07s-brush_05s.jpg,116,2,2,0,lv;t t;dv;’r ,2,FED_20200213b_3T2,44,253,,
WPROD,leaves-1721983_960_720-pipe1_12s-column_12s.jpg,71,2,2,0,/rsbrd vlhst v;/k,2,FED_20200213b_3T2,45,260,,
WPROD,axe_12n-hand_08s-shopping_cart_07s.jpg,113,2,2,0,scr ms mfd vsty,2,FED_20200213b_3T2,46,267,,
EVSEM,4436749692.jpg,68,2,2,0,2,2,FED_20200213b_3T2,47,276,,
EVSEM,3719712280.jpg,98,2,2,0,2,2,FED_20200213b_3T2,48,279,,
EVSEM,2889481764.jpg,123,2,2,0,2,2,FED_20200213b_3T2,49,282,,
EVSEM,6915921596.jpg,114,2,2,0,2,2,FED_20200213b_3T2,50,285,,
FIX,+,0,2,2,0,0,2,FED_20200213b_3T2,51,288,,
FIX,+,0,1,7,0,0,6,FED_20200130a_3T2,1,0,,
NPROD,GNIRP    SPLOC    SCRINCH    SWELM,36,1,7,0,dsmiopr sp[ov svrim,6,FED_20200130a_3T2,2,14,,
NPROD,SWULGE    FLOMP    SPLYNCH    SPREP,30,1,7,0,"vhds]eiuljr g;o,p spl;uxoo",6,FED_20200130a_3T2,3,21,,
NPROD,ZOOTH    GLANC    PHLOURGE    PHLIDGE,41,1,7,0,tj f;amv [jk;]optfr deixx p,6,FED_20200130a_3T2,4,28,,
NPROD,FRUZZ    PHREEP    SHRY    SPLASS,6,1,7,0,jtrrp ds,6,FED_20200130a_3T2,5,35,,
WCOMP,FRISBEE     SHOPPING CART     EYE,97,1,7,0,0,6,FED_20200130a_3T2,6,44,,
WCOMP,BOOT     TREE,86,1,7,0,0,6,FED_20200130a_3T2,7,47,,
WCOMP,HARP     STRAWBERRY     SAND,127,1,7,0,0,6,FED_20200130a_3T2,8,50,,
WCOMP,SNAIL     ICE CREAM     GUITAR,68,1,7,0,0,6,FED_20200130a_3T2,9,53,,
SCOMP,A MAN IS DIGGING A HOLE,67,1,7,0,0,6,FED_20200130a_3T2,10,58,,
SCOMP,A MAN IS READING A BOOK,74,1,7,0,0,6,FED_20200130a_3T2,11,61,,
SCOMP,A MAN IS CHOPPING WOOD,94,1,7,0,0,6,FED_20200130a_3T2,12,64,,
SCOMP,A WOMAN IS BLOWING LEAVES WITH A LEAF BLOWER,107,1,7,0,0,6,FED_20200130a_3T2,13,67,,
WPROD,arm_07s-deer_06s-bubble_01b.jpg,57,1,7,0,"ka,df deer",6,FED_20200130a_3T2,14,72,,
WPROD,dog_01b-column_12s-wood_05s-hair_04s.jpg,34,1,7,0,doh ,6,FED_20200130a_3T2,15,79,,
WPROD,boot_13s-pillow_13n-telescope_03n.jpg,36,1,7,0,piollar gpbgvootd p[ol;;oe],6,FED_20200130a_3T2,16,86,,
WPROD,swimming_pool_18s-toothbrush_08s-snail_01b-fence_18s.jpg,53,1,7,0,"deo,,ioj[pp; nt]od",6,FED_20200130a_3T2,17,93,,
EVSEM,6939434967.jpg,55,1,7,0,2,6,FED_20200130a_3T2,18,102,,
EVSEM,4387675829.jpg,14,1,7,0,1,6,FED_20200130a_3T2,19,105,,
EVSEM,4766583860.jpg,38,1,7,0,2,6,FED_20200130a_3T2,20,108,,
EVSEM,5220880759.jpg,16,1,7,0,1,6,FED_20200130a_3T2,21,111,,
SPROD,2667549961.jpg,10,1,7,0,"bjop;r bteoilim,",6,FED_20200130a_3T2,22,116,,
SPROD,4387675829.jpg,14,1,7,0,"hnbjkp;rf ['siotop,h ']",6,FED_20200130a_3T2,23,123,,
SPROD,3672940355.jpg,12,1,7,0,"0jvo;[;so9],j ,gpptns;p[;s",6,FED_20200130a_3T2,24,130,,
SPROD,29850055.jpg,50,1,7,0,"o,gh] su jmrtdgbik",6,FED_20200130a_3T2,25,137,,
FIX,+,0,1,7,0,0,6,FED_20200130a_3T2,26,144,,
SPROD,55903788.jpg,2,1,7,0,"gggotdgro,;aerm v;rasoimh ",6,FED_20200130a_3T2,27,158,,
SPROD,4434125934.jpg,29,1,7,0,nlu doyyimh,6,FED_20200130a_3T2,28,165,,
SPROD,3819214047.jpg,59,1,7,0,om gop opi djk,6,FED_20200130a_3T2,29,172,,
SPROD,4121133646.jpg,45,1,7,0,"peom,",6,FED_20200130a_3T2,30,179,,
EVSEM,6354735653.jpg,62,1,7,0,2,6,FED_20200130a_3T2,31,188,,
EVSEM,4607606901.jpg,3,1,7,0,2,6,FED_20200130a_3T2,32,191,,
EVSEM,6845394024.jpg,7,1,7,0,1,6,FED_20200130a_3T2,33,194,,
EVSEM,7380263314.jpg,1,1,7,0,2,6,FED_20200130a_3T2,34,197,,
WPROD,fruit_05s-bowling_ball_08s.jpg,63,1,7,0,vrikopy ,6,FED_20200130a_3T2,35,202,,
WPROD,noodle_12s-toothbrush_08s-book_08s-grass-220465_960_720.jpg,58,1,7,0,ggtsdfdbtiofk bool,6,FED_20200130a_3T2,36,209,,
WPROD,sidewalk-3999780_960_720-shirt_02s-ladder_01b.jpg,17,1,7,0,fyttuy ,6,FED_20200130a_3T2,37,216,,
WPROD,stair_16s-ice_cream_10s.jpg,24,1,7,0,"dfjuotydysotf obrbtrs,",6,FED_20200130a_3T2,38,223,,
SCOMP,A MAN IS PAINTING A CASTLE,123,1,7,0,0,6,FED_20200130a_3T2,39,232,,
SCOMP,A WOMAN IS SMILING,90,1,7,0,0,6,FED_20200130a_3T2,40,235,,
SCOMP,A GROUP OF PEOPLE ARE HIKING UP A MOUNTAIN,100,1,7,0,0,6,FED_20200130a_3T2,41,238,,
SCOMP,A WOMAN IS ROLLER SKATING,111,1,7,0,0,6,FED_20200130a_3T2,42,241,,
WCOMP,BUBBLE     HAND     CANOE,83,1,7,0,0,6,FED_20200130a_3T2,43,246,,
WCOMP,AXE     HAND     SHOPPING CART,113,1,7,0,0,6,FED_20200130a_3T2,44,249,,
WCOMP,ROLLERSKATES     EYE     MOUNTAIN,77,1,7,0,0,6,FED_20200130a_3T2,45,252,,
WCOMP,SCISSORS     CASTLE     BENCH,117,1,7,0,0,6,FED_20200130a_3T2,46,255,,
NPROD,GLISQUE    TROAR    SCREAGUE    GLOWSE,42,1,7,0,dlifgwtkruyu,6,FED_20200130a_3T2,47,260,,
NPROD,DRAUTCH    BLOURSE    SHRAMN    RHONK,2,1,7,0,sufgrt,6,FED_20200130a_3T2,48,267,,
NPROD,PHLOUL    THRAB    TWARSE    TWAUN,18,1,7,0,ybj bloiutygrpj;pil yjtsn tes,6,FED_20200130a_3T2,49,274,,
NPROD,PHROAL    GLETT    BLEZ    SWEACH,15,1,7,0,p[kt]sps; gleruu bv;r,6,FED_20200130a_3T2,50,281,,
FIX,+,0,1,7,0,0,6,FED_20200130a_3T2,51,288,,
FIX,+,0,2,11,0,0,5,FED_20191120b_3T2,1,0,,
SCOMP,A GROUP OF DOGS ARE PLAYING IN A POOL,46,2,11,0,0,5,FED_20191120b_3T2,2,14,,
SCOMP,A BOY IS SITTING IN A TREE,30,2,11,0,0,5,FED_20191120b_3T2,3,17,,
SCOMP,A LITTLE BOY IS OPENING A PRESENT,15,2,11,0,0,5,FED_20191120b_3T2,4,20,,
SCOMP,TWO MEN ARE SHAVING THEIR HEADS,37,2,11,0,0,5,FED_20191120b_3T2,5,23,,
WPROD,frisbee_11s-shopping_cart_07s-eye_20s.jpg,97,2,11,0,forsenne sjap[omg cart eue,5,FED_20191120b_3T2,6,28,,
WPROD,hurdle-812853_960_720-brush_05s-newspapers-1412940_960_720.jpg,87,2,11,0,ird;e nirjs mew[pa[er,5,FED_20191120b_3T2,7,35,,
WPROD,ocean-918999_960_720-pool_table_03s-shopping-874974_960_720-map_08s.jpg,78,2,11,0,wafe [;; tpn;e,5,FED_20191120b_3T2,8,42,,
WPROD,hula_hoop_10s-shirt_02s.jpg,103,2,11,0,ji;ajpp[ sjort,5,FED_20191120b_3T2,9,49,,
EVSEM,4445547327.jpg,112,2,11,0,1,5,FED_20191120b_3T2,10,58,,
EVSEM,5506407501.jpg,87,2,11,0,1,5,FED_20191120b_3T2,11,61,,
EVSEM,4464176007.jpg,119,2,11,0,2,5,FED_20191120b_3T2,12,64,,
EVSEM,23770160.jpg,113,2,11,0,2,5,FED_20191120b_3T2,13,67,,
SPROD,3800306463.jpg,77,2,11,0,"tje npuos jiffomc ic,ners ",5,FED_20191120b_3T2,14,72,,
SPROD,7742281954.jpg,85,2,11,0,"tje ,am os [;auomgsap[jpme ",5,FED_20191120b_3T2,15,79,,
SPROD,5925544950.jpg,125,2,11,0,"tje wp,am os fosjomg",5,FED_20191120b_3T2,16,86,,
SPROD,3808935147.jpg,106,2,11,0,"tje npus are ki,[omg pm tje tra,[p;ome ",5,FED_20191120b_3T2,17,93,,
NPROD,BLORCE    STROFF    THREPE    THORGE,63,2,11,0,n;prce strpff tjre[e tjprfe,5,FED_20191120b_3T2,18,102,,
NPROD,PHLIN    STRIDGE    SKUS    DWIB,51,2,11,0,[j;om strofhhe slis swon ,5,FED_20191120b_3T2,19,109,,
NPROD,SPLYBE    RHUNGE    VIFF    SPLIEVE,57,2,11,0,[;une rjimfe coss s[;oeve,5,FED_20191120b_3T2,20,116,,
NPROD,SLOIN    DWALF    THRALC    FRALK,58,2,11,0,s;pom dwa;l tjra;lc fra;l ,5,FED_20191120b_3T2,21,123,,
WCOMP,ARM     DEER     BUBBLE,57,2,11,0,,5,FED_20191120b_3T2,22,132,,
WCOMP,SWIMMING POOL     BABY     SIDEWALK,47,2,11,0,0,5,FED_20191120b_3T2,23,135,,
WCOMP,EYE     SHOVEL,11,2,11,0,0,5,FED_20191120b_3T2,24,138,,
WCOMP,HARP     MICROSCOPE,26,2,11,0,0,5,FED_20191120b_3T2,25,141,,
FIX,+,0,2,11,0,0,5,FED_20191120b_3T2,26,144,,
WCOMP,SHOWER     MOUNTAIN     PILLOW,50,2,11,0,0,5,FED_20191120b_3T2,27,158,,
WCOMP,WAVE     TRAIN     RAILING,31,2,11,0,0,5,FED_20191120b_3T2,28,161,,
WCOMP,NOODLE     MOUNTAIN     PLANT,22,2,11,0,0,5,FED_20191120b_3T2,29,164,,
WCOMP,HAND     ROCK     TREADMILL     BROOM,15,2,11,0,0,5,FED_20191120b_3T2,30,167,,
NPROD,DWURB    SMULT    ZOUTE    DREALT,46,2,11,0,durn smult soiute drealkt,5,FED_20191120b_3T2,31,172,,
NPROD,THROOGE    TWIRTH    PLARSH    GWECK,14,2,11,0,throofe twirth plars dwrc ,5,FED_20191120b_3T2,32,179,,
NPROD,GLERK    JUTH    RHALP    SHRIECE,39,2,11,0,flerk juth rhalp,5,FED_20191120b_3T2,33,186,,
NPROD,PHRAN    SLASQUE    THWESS    SKOLE,22,2,11,0,"shr
phran slaxque thewe skole",5,FED_20191120b_3T2,34,193,,
SPROD,7119846943.jpg,75,2,11,0,the gor; os ji;a jpp[omg wotj twp ,5,FED_20191120b_3T2,35,202,,
SPROD,4858197102.jpg,103,2,11,0,tje nanu oss uawmiomg ,5,FED_20191120b_3T2,36,209,,
SPROD,6338733.jpg,84,2,11,0,"tje wp,am os jp;domg a stp[ sogm ",5,FED_20191120b_3T2,37,216,,
SPROD,5411504795.jpg,124,2,11,0,tje for; os smoffomg a f;pwe,5,FED_20191120b_3T2,38,223,,
EVSEM,4610962283.jpg,97,2,11,0,2,5,FED_20191120b_3T2,39,232,,
EVSEM,41105465.jpg,80,2,11,0,2,5,FED_20191120b_3T2,40,235,,
EVSEM,7348289414.jpg,108,2,11,0,2,5,FED_20191120b_3T2,41,238,,
EVSEM,8057415401.jpg,118,2,11,0,2,5,FED_20191120b_3T2,42,241,,
WPROD,tooth_09s-shoe_09s.jpg,79,2,11,0,teetj sjpes,5,FED_20191120b_3T2,43,246,,
WPROD,snow_04s-tooth_09s.jpg,96,2,11,0,mpw teetj ,5,FED_20191120b_3T2,44,253,,
WPROD,sand_03s-sewing_machine_12s-chair_09s.jpg,125,2,11,0,"samd sweiomg ,acjome cjaor",5,FED_20191120b_3T2,45,260,,
WPROD,window_01b-hairbrush_01b.jpg,106,2,11,0,womdpw nris ,5,FED_20191120b_3T2,46,267,,
SCOMP,A MAN IS THROWING AN AXE,32,2,11,0,0,5,FED_20191120b_3T2,47,276,,
SCOMP,A WOMAN IS PUTTING ON LIPSTICK,36,2,11,0,0,5,FED_20191120b_3T2,48,279,,
SCOMP,TWO KIDS ARE SHOVELING SNOW,56,2,11,0,0,5,FED_20191120b_3T2,49,282,,
SCOMP,A WOMAN IS EATING NOODLES,42,2,11,0,0,5,FED_20191120b_3T2,50,285,,
FIX,+,0,2,11,0,0,5,FED_20191120b_3T2,51,288,,
FIX,+,0,1,2,0,0,2,FED_20200205a_3T2,1,0,,
EVSEM,6845394024.jpg,7,1,2,0,1,2,FED_20200205a_3T2,2,14,,
EVSEM,4580613274.jpg,34,1,2,0,2,2,FED_20200205a_3T2,3,17,,
EVSEM,5534793306.jpg,48,1,2,0,2,2,FED_20200205a_3T2,4,20,,
EVSEM,29850055.jpg,50,1,2,0,2,2,FED_20200205a_3T2,5,23,,
WPROD,fence_18s-skateboard_07s-horse_15s-trampoline_14s.jpg,42,1,2,0,"fence skateboard, horse, tampoline",2,FED_20200205a_3T2,6,28,,
WPROD,bowl_08s-pipe1_12s-flute_11s.jpg,20,1,2,0,bowl pipe instrument ,2,FED_20200205a_3T2,7,35,,
WPROD,lawnmower_07s-sponge_11s.jpg,19,1,2,0,"lawn mower, sponge	 	 ",2,FED_20200205a_3T2,8,42,,
WPROD,fruit_05s-bowling_ball_08s.jpg,63,1,2,0,"fruit , bowlinjg ball",2,FED_20200205a_3T2,9,49,,
SCOMP,A BOY IS WATERING A PLANT,65,1,2,0,0,2,FED_20200205a_3T2,10,58,,
SCOMP,A MAN IS MEDITATING IN A PARK,80,1,2,0,0,2,FED_20200205a_3T2,11,61,,
SCOMP,A MAN IS SHAVING HIS FACE,101,1,2,0,0,2,FED_20200205a_3T2,12,64,,
SCOMP,A WOMAN IS BLOWING LEAVES WITH A LEAF BLOWER,107,1,2,0,0,2,FED_20200205a_3T2,13,67,,
WCOMP,HULA HOOP     SHIRT,103,1,2,0,0,2,FED_20200205a_3T2,14,72,,
WCOMP,FISH     SWING SET,111,1,2,0,0,2,FED_20200205a_3T2,15,75,,
WCOMP,BLOWDRYER     DISHES,105,1,2,0,0,2,FED_20200205a_3T2,16,78,,
WCOMP,JUGGLING BALLS     WAVE,91,1,2,0,0,2,FED_20200205a_3T2,17,81,,
NPROD,FRISP    SHRICK    PHLUICE    THWIN,33,1,2,0,frsip shrick phuice thwin ,2,FED_20200205a_3T2,18,86,,
NPROD,GWEAGUE    DRUS    FLIMN    SHRUV,56,1,2,0,gweague drus flimn shruv,2,FED_20200205a_3T2,19,93,,
NPROD,PHROAL    GLETT    BLEZ    SWEACH,15,1,2,0,fphroal glett blez sweach ,2,FED_20200205a_3T2,20,100,,
NPROD,PLOGUE    SCROOT    KNARP    SWEUTH,52,1,2,0,plogue scroot knarp sweuth,2,FED_20200205a_3T2,21,107,,
SPROD,6845394024.jpg,7,1,2,0,child is briushing his teeth,2,FED_20200205a_3T2,22,116,,
SPROD,7995263133.jpg,64,1,2,0,young boy sleeping ,2,FED_20200205a_3T2,23,123,,
SPROD,6110845331.jpg,24,1,2,0,young girl is coloring on poster,2,FED_20200205a_3T2,24,130,,
SPROD,4585839343.jpg,44,1,2,0,woman is blowing dandelions ,2,FED_20200205a_3T2,25,137,,
FIX,+,0,1,2,0,0,2,FED_20200205a_3T2,26,144,,
SPROD,5220880759.jpg,16,1,2,0,man is takinga shower,2,FED_20200205a_3T2,27,158,,
SPROD,33256003.jpg,36,1,2,0,a woman is putting on lipstick and smiling,2,FED_20200205a_3T2,28,165,,
SPROD,6721214117.jpg,41,1,2,0,a man is bowling ,2,FED_20200205a_3T2,29,172,,
SPROD,6354735653.jpg,62,1,2,0,a man is rock climbingrs,2,FED_20200205a_3T2,30,179,,
NPROD,VILGE    SNALP    SNYLE    SHRAFF,54,1,2,0,vilge snalp snylff,2,FED_20200205a_3T2,31,188,,
NPROD,SPROTH    SCRIF    FLURP    BLAIT,17,1,2,0,sproth scrif flurp blait,2,FED_20200205a_3T2,32,195,,
NPROD,PLIG    SWEF    BLEANT    DWOSS,21,1,2,0,plig swef bleant dwos,2,FED_20200205a_3T2,33,202,,
NPROD,SWOILE    PRESH    DWESH    SKABE,35,1,2,0,swoile presh dwesh sktabe,2,FED_20200205a_3T2,34,209,,
WCOMP,SAND     SEWING MACHINE     CHAIR,125,1,2,0,0,2,FED_20200205a_3T2,35,218,,
WCOMP,FRISBEE     SHOPPING CART     EYE,97,1,2,0,0,2,FED_20200205a_3T2,36,221,,
WCOMP,BEACH     POOL TABLE     GROCERY BAG     MAP,78,1,2,0,0,2,FED_20200205a_3T2,37,224,,
WCOMP,CHALKBOARD     DOLLS,102,1,2,0,0,2,FED_20200205a_3T2,38,227,,
SCOMP,A MAN IS PLAYING POOL,83,1,2,0,0,2,FED_20200205a_3T2,39,232,,
SCOMP,A WOMAN IS HOLDING A STOP SIGN,84,1,2,0,0,2,FED_20200205a_3T2,40,235,,
SCOMP,A WOMAN IS CARRYING A BOWL OF FRUIT ON HER HEAD,70,1,2,0,0,2,FED_20200205a_3T2,41,238,,
SCOMP,A WOMAN IS TAKING A PICTURE OF A PLANT,93,1,2,0,0,2,FED_20200205a_3T2,42,241,,
WPROD,piano_11n-frisbee_11s-stair_16s-apple_10s.jpg,7,1,2,0,keyboard frisbee stairs apple,2,FED_20200205a_3T2,43,246,,
WPROD,paintbrush_10s-shower_13n-pool_table_03s.jpg,1,1,2,0,paintbrush shower pool tabel,2,FED_20200205a_3T2,44,253,,
WPROD,lawnmower_07s-cucumber_07s.jpg,29,1,2,0,"lawn mower, cucumb",2,FED_20200205a_3T2,45,260,,
WPROD,ball_05s-trampoline_14s-pillow_13n-violin_12n.jpg,37,1,2,0,baloon tramp pillow chello,2,FED_20200205a_3T2,46,267,,
EVSEM,4704668708.jpg,15,1,2,0,1,2,FED_20200205a_3T2,47,276,,
EVSEM,4585839343.jpg,44,1,2,0,2,2,FED_20200205a_3T2,48,279,,
EVSEM,3819214047.jpg,59,1,2,0,2,2,FED_20200205a_3T2,49,282,,
EVSEM,6939434967.jpg,55,1,2,0,2,2,FED_20200205a_3T2,50,285,,
FIX,+,0,1,2,0,0,2,FED_20200205a_3T2,51,288,,
FIX,+,0,1,10,0,0,4,FED_20191204b_3T2,1,0,,
WPROD,paintbrush_10s-shower_13n-pool_table_03s.jpg,1,1,10,0,PAINTBRUSH SHOWER POOL TABLE,4,FED_20191204b_3T2,2,14,,
WPROD,bowl_08s-pipe1_12s-flute_11s.jpg,20,1,10,0,BOWL SMOKING CLARINET,4,FED_20191204b_3T2,3,21,,
WPROD,sidewalk-3999780_960_720-shirt_02s-ladder_01b.jpg,17,1,10,0,SIDE WALK WHITE SHIRT LADDER,4,FED_20191204b_3T2,4,28,,
WPROD,ski_06s-shopping-874974_960_720-flower_19s.jpg,28,1,10,0,SKIIS BAG OF APPLES FLOWER,4,FED_20191204b_3T2,5,35,,
EVSEM,1414454789.jpg,61,1,10,0,0,4,FED_20191204b_3T2,6,44,,
EVSEM,7188003.jpg,51,1,10,0,0,4,FED_20191204b_3T2,7,47,,
EVSEM,7028846053.jpg,42,1,10,0,0,4,FED_20191204b_3T2,8,50,,
EVSEM,4618092593.jpg,37,1,10,0,0,4,FED_20191204b_3T2,9,53,,
SPROD,5669914204.jpg,13,1,10,0,LOOKING AT TELESCOPE,4,FED_20191204b_3T2,10,58,,
SPROD,5840187633.jpg,35,1,10,0,GIRL ON TREADMILL,4,FED_20191204b_3T2,11,65,,
SPROD,3677329561.jpg,27,1,10,0,WASHING THE DOG,4,FED_20191204b_3T2,12,72,,
SPROD,4789495327.jpg,31,1,10,0,CALLING ON CELL PHONE,4,FED_20191204b_3T2,13,79,,
NPROD,DROOCH    WRILK    SPLISK    TROME,45,1,10,0,DROOCH WRILK SPLISK TROME,4,FED_20191204b_3T2,14,88,,
NPROD,SPRASH    SPROAT    STREVE    BLAUB,37,1,10,0,SPRASH SPROAT STREVE BLAUB,4,FED_20191204b_3T2,15,95,,
NPROD,BLORQUE    GHIMP    PHRAUCE    TRUME,55,1,10,0,BLORQUE GHIMP PHRAUCE TRUME,4,FED_20191204b_3T2,16,102,,
NPROD,PHROAL    GLETT    BLEZ    SWEACH,15,1,10,0,PHROAL GLETT BLEZ SWEACH,4,FED_20191204b_3T2,17,109,,
WCOMP,SWING SET     HULA HOOP     SHOVEL     HAND,119,1,10,0,0,4,FED_20191204b_3T2,18,118,,
WCOMP,FRUIT     PUPPY,123,1,10,0,0,4,FED_20191204b_3T2,19,121,,
WCOMP,MAGNIFYING GLASS     LAWN,74,1,10,0,0,4,FED_20191204b_3T2,20,124,,
WCOMP,SIDEWALK     FRISBEE     VACUUM     HARP,89,1,10,0,0,4,FED_20191204b_3T2,21,127,,
SCOMP,A MAN IS PUSHING A COUCH DOWN A SIDEWALK,86,1,10,0,0,4,FED_20191204b_3T2,22,132,,
SCOMP,A WOMAN IS BLOWING LEAVES WITH A LEAF BLOWER,107,1,10,0,0,4,FED_20191204b_3T2,23,135,,
SCOMP,A MAN IS JUGGLING BALLS,91,1,10,0,0,4,FED_20191204b_3T2,24,138,,
SCOMP,A MAN IS WRITING ON A CHALKBOARD,128,1,10,0,0,4,FED_20191204b_3T2,25,141,,
FIX,+,0,1,10,0,0,4,FED_20191204b_3T2,26,144,,
SCOMP,A WOMAN IS HOLDING A CHICKEN,72,1,10,0,0,4,FED_20191204b_3T2,27,158,,
SCOMP,A MAN IS PUSHING A CART FULL OF GROCERY BAGS,82,1,10,0,0,4,FED_20191204b_3T2,28,161,,
SCOMP,A MAN IS SITTING ON A BENCH READING THE NEWSPAPER,119,1,10,0,0,4,FED_20191204b_3T2,29,164,,
SCOMP,A LITTLE GIRL IS EATING A STRAWBERRY,104,1,10,0,0,4,FED_20191204b_3T2,30,167,,
WCOMP,CHAIR     SKIS,118,1,10,0,0,4,FED_20191204b_3T2,31,172,,
